step 00074 (2.59%) | loss: 3.681456 | lrm: 1.00 | dt: 1465.12ms | tok/sec: 89,461 | mfu: 0.00 | epoch: 1 | total time: 1.58m
step 00075 (2.63%) | loss: 3.676429 | lrm: 1.00 | dt: 1466.81ms | tok/sec: 89,358 | mfu: 0.00 | epoch: 1 | total time: 1.60m
step 00076 (2.66%) | loss: 3.654896 | lrm: 1.00 | dt: 1465.39ms | tok/sec: 89,445 | mfu: 0.00 | epoch: 1 | total time: 1.63m
step 00077 (2.69%) | loss: 3.644720 | lrm: 1.00 | dt: 1466.66ms | tok/sec: 89,367 | mfu: 0.00 | epoch: 1 | total time: 1.65m
step 00078 (2.72%) | loss: 3.666207 | lrm: 1.00 | dt: 1463.96ms | tok/sec: 89,532 | mfu: 0.00 | epoch: 1 | total time: 1.68m
step 00079 (2.76%) | loss: 3.657793 | lrm: 1.00 | dt: 1467.83ms | tok/sec: 89,296 | mfu: 0.00 | epoch: 1 | total time: 1.70m
step 00080 (2.79%) | loss: 3.637480 | lrm: 1.00 | dt: 1463.99ms | tok/sec: 89,530 | mfu: 0.00 | epoch: 1 | total time: 1.72m
step 00081 (2.82%) | loss: 3.646477 | lrm: 1.00 | dt: 1465.07ms | tok/sec: 89,464 | mfu: 0.00 | epoch: 1 | total time: 1.75m
step 00082 (2.85%) | loss: 3.636836 | lrm: 1.00 | dt: 1464.27ms | tok/sec: 89,513 | mfu: 0.00 | epoch: 1 | total time: 1.77m
step 00083 (2.89%) | loss: 3.625288 | lrm: 1.00 | dt: 1464.54ms | tok/sec: 89,496 | mfu: 0.00 | epoch: 1 | total time: 1.80m
step 00084 (2.93%) | loss: 3.617381 | lrm: 1.00 | dt: 1465.67ms | tok/sec: 89,427 | mfu: 0.00 | epoch: 1 | total time: 1.82m
step 00085 (2.96%) | loss: 3.606947 | lrm: 1.00 | dt: 1464.90ms | tok/sec: 89,475 | mfu: 0.00 | epoch: 1 | total time: 1.85m
step 00086 (2.99%) | loss: 3.600955 | lrm: 1.00 | dt: 1464.84ms | tok/sec: 89,478 | mfu: 0.00 | epoch: 1 | total time: 1.87m
step 00087 (3.02%) | loss: 3.606506 | lrm: 1.00 | dt: 1464.76ms | tok/sec: 89,483 | mfu: 0.00 | epoch: 1 | total time: 1.90m
step 00088 (3.05%) | loss: 3.588664 | lrm: 1.00 | dt: 1465.12ms | tok/sec: 89,461 | mfu: 0.00 | epoch: 1 | total time: 1.92m
step 00089 (3.09%) | loss: 3.581471 | lrm: 1.00 | dt: 1466.29ms | tok/sec: 89,390 | mfu: 0.00 | epoch: 1 | total time: 1.94m
step 00090 (3.13%) | loss: 3.551234 | lrm: 1.00 | dt: 1464.16ms | tok/sec: 89,520 | mfu: 0.00 | epoch: 1 | total time: 1.97m
step 00091 (3.17%) | loss: 3.556016 | lrm: 1.00 | dt: 1465.18ms | tok/sec: 89,458 | mfu: 0.00 | epoch: 1 | total time: 1.99m
step 00092 (3.21%) | loss: 3.553278 | lrm: 1.00 | dt: 1465.09ms | tok/sec: 89,463 | mfu: 0.00 | epoch: 1 | total time: 2.02m
step 00093 (3.24%) | loss: 3.545276 | lrm: 1.00 | dt: 1464.95ms | tok/sec: 89,471 | mfu: 0.00 | epoch: 1 | total time: 2.04m
step 00094 (3.28%) | loss: 3.532713 | lrm: 1.00 | dt: 1465.45ms | tok/sec: 89,441 | mfu: 0.00 | epoch: 1 | total time: 2.07m
step 00095 (3.32%) | loss: 3.524580 | lrm: 1.00 | dt: 1465.29ms | tok/sec: 89,451 | mfu: 0.00 | epoch: 1 | total time: 2.09m
step 00096 (3.36%) | loss: 3.518576 | lrm: 1.00 | dt: 1465.13ms | tok/sec: 89,461 | mfu: 0.00 | epoch: 1 | total time: 2.12m
step 00097 (3.40%) | loss: 3.522778 | lrm: 1.00 | dt: 1467.29ms | tok/sec: 89,329 | mfu: 0.00 | epoch: 1 | total time: 2.14m
step 00098 (3.43%) | loss: 3.489289 | lrm: 1.00 | dt: 1464.56ms | tok/sec: 89,496 | mfu: 0.00 | epoch: 1 | total time: 2.16m
step 00099 (3.46%) | loss: 3.482061 | lrm: 1.00 | dt: 1466.01ms | tok/sec: 89,407 | mfu: 0.00 | epoch: 1 | total time: 2.19m
step 00100 (3.50%) | loss: 3.459531 | lrm: 1.00 | dt: 1464.88ms | tok/sec: 89,476 | mfu: 0.00 | epoch: 1 | total time: 2.21m
Step 00100 | Validation bpb: 1.0708
step 00101 (3.53%) | loss: 3.438879 | lrm: 1.00 | dt: 1528.85ms | tok/sec: 85,732 | mfu: 0.00 | epoch: 1 | total time: 2.24m
step 00102 (3.57%) | loss: 3.425821 | lrm: 1.00 | dt: 1466.12ms | tok/sec: 89,400 | mfu: 0.00 | epoch: 1 | total time: 2.26m
step 00103 (3.60%) | loss: 3.406626 | lrm: 1.00 | dt: 1466.01ms | tok/sec: 89,407 | mfu: 0.00 | epoch: 1 | total time: 2.29m
step 00104 (3.63%) | loss: 3.421761 | lrm: 1.00 | dt: 1465.12ms | tok/sec: 89,461 | mfu: 0.00 | epoch: 1 | total time: 2.31m
step 00105 (3.66%) | loss: 3.409458 | lrm: 1.00 | dt: 1464.83ms | tok/sec: 89,479 | mfu: 0.00 | epoch: 1 | total time: 2.34m
step 00106 (3.69%) | loss: 3.392797 | lrm: 1.00 | dt: 1464.62ms | tok/sec: 89,491 | mfu: 0.00 | epoch: 1 | total time: 2.36m
step 00107 (3.72%) | loss: 3.382904 | lrm: 1.00 | dt: 1465.78ms | tok/sec: 89,421 | mfu: 0.00 | epoch: 1 | total time: 2.39m
step 00108 (3.76%) | loss: 3.393531 | lrm: 1.00 | dt: 1466.08ms | tok/sec: 89,402 | mfu: 0.00 | epoch: 1 | total time: 2.41m
step 00109 (3.80%) | loss: 3.400425 | lrm: 1.00 | dt: 1465.93ms | tok/sec: 89,412 | mfu: 0.00 | epoch: 1 | total time: 2.43m
step 00110 (3.84%) | loss: 3.388864 | lrm: 1.00 | dt: 1464.72ms | tok/sec: 89,486 | mfu: 0.00 | epoch: 1 | total time: 2.46m
step 00111 (3.88%) | loss: 3.376192 | lrm: 1.00 | dt: 1467.43ms | tok/sec: 89,320 | mfu: 0.00 | epoch: 1 | total time: 2.48m
step 00112 (3.92%) | loss: 3.378637 | lrm: 1.00 | dt: 1464.29ms | tok/sec: 89,512 | mfu: 0.00 | epoch: 1 | total time: 2.51m
step 00113 (3.95%) | loss: 3.374634 | lrm: 1.00 | dt: 1466.96ms | tok/sec: 89,349 | mfu: 0.00 | epoch: 1 | total time: 2.53m
step 00114 (3.99%) | loss: 3.354268 | lrm: 1.00 | dt: 1464.35ms | tok/sec: 89,508 | mfu: 0.00 | epoch: 1 | total time: 2.56m
step 00115 (4.02%) | loss: 3.320129 | lrm: 1.00 | dt: 1467.70ms | tok/sec: 89,304 | mfu: 0.00 | epoch: 1 | total time: 2.58m
step 00116 (4.06%) | loss: 3.322613 | lrm: 1.00 | dt: 1465.08ms | tok/sec: 89,463 | mfu: 0.00 | epoch: 1 | total time: 2.60m
step 00117 (4.09%) | loss: 3.317327 | lrm: 1.00 | dt: 1466.15ms | tok/sec: 89,398 | mfu: 0.00 | epoch: 1 | total time: 2.63m
step 00118 (4.13%) | loss: 3.321353 | lrm: 1.00 | dt: 1468.99ms | tok/sec: 89,226 | mfu: 0.00 | epoch: 1 | total time: 2.65m
step 00119 (4.16%) | loss: 3.325927 | lrm: 1.00 | dt: 1464.78ms | tok/sec: 89,482 | mfu: 0.00 | epoch: 1 | total time: 2.68m
step 00120 (4.19%) | loss: 3.375288 | lrm: 1.00 | dt: 1466.96ms | tok/sec: 89,349 | mfu: 0.00 | epoch: 1 | total time: 2.70m
step 00121 (4.23%) | loss: 3.366779 | lrm: 1.00 | dt: 1466.41ms | tok/sec: 89,383 | mfu: 0.00 | epoch: 1 | total time: 2.73m
step 00122 (4.26%) | loss: 3.366038 | lrm: 1.00 | dt: 1465.71ms | tok/sec: 89,425 | mfu: 0.00 | epoch: 1 | total time: 2.75m
step 00123 (4.29%) | loss: 3.355359 | lrm: 1.00 | dt: 1466.50ms | tok/sec: 89,377 | mfu: 0.00 | epoch: 1 | total time: 2.78m
step 00124 (4.33%) | loss: 3.357342 | lrm: 1.00 | dt: 1467.13ms | tok/sec: 89,338 | mfu: 0.00 | epoch: 1 | total time: 2.80m
step 00125 (4.37%) | loss: 3.343928 | lrm: 1.00 | dt: 1464.43ms | tok/sec: 89,503 | mfu: 0.00 | epoch: 1 | total time: 2.82m
step 00126 (4.40%) | loss: 3.358325 | lrm: 1.00 | dt: 1467.68ms | tok/sec: 89,305 | mfu: 0.00 | epoch: 1 | total time: 2.85m
